business_id,postal_code,city,stars,latitude,attributes.RestaurantsPriceRange2,categories,name,is_open,address,longitude,review_count,state,hours,cat,checkin_info
G1VB3lFBe99GkC5NKA8qVw,85305,Glendale,3,33.53494829,1,"Mexican, Food, Restaurants, American (New), Fast Food",Chipotle Mexican Grill,1,"9410 W Hanna Ln, Ste A-101",-112.2620002,58,AZ,"{'Monday': '10:45-22:0', 'Tuesday': '10:45-22:0', 'Friday': '10:45-22:0', 'Wednesday': '10:45-22:0', 'Thursday': '10:45-22:0', 'Sunday': '10:45-22:0', 'Saturday': '10:45-22:0'}",Mexican,"{'20:5': 7, '0:6': 4, '20:0': 5, '20:6': 3, '19:1': 5, '19:4': 9, '18:4': 14, '18:5': 1, '23:3': 3, '2:5': 3, '19:5': 3, '2:4': 2, '22:6': 6, '0:4': 4, '19:2': 6, '3:0': 1, '21:0': 3, '20:4': 2, '3:5': 3, '22:5': 2, '19:3': 10, '1:4': 7, '5:5': 1, '18:2': 5, '23:4': 1, '21:1': 2, '1:0': 5, '20:2': 4, '22:3': 2, '21:6': 2, '18:6': 2, '20:1': 2, '22:4': 2, '4:6': 7, '21:3': 2, '23:6': 3, '4:4': 4, '23:2': 1, '2:6': 2, '4:2': 1, '21:2': 1, '2:3': 4, '23:5': 4, '1:6': 2, '0:2': 3, '0:3': 3, '20:3': 3, '3:4': 3, '19:6': 1, '3:3': 5, '0:5': 2, '1:2': 2, '1:5': 1, '18:0': 5, '3:6': 3, '3:1': 1, '18:3': 4, '2:0': 3, '2:1': 2, '21:4': 1, '1:1': 3, '3:2': 2, '4:1': 1, '22:0': 2, '4:3': 1, '21:5': 1, '5:4': 1, '17:0': 1, '19:0': 3, '0:1': 1, '1:3': 1, '2:2': 1}"
g384tK63QxXXm3UNhtGMuA,85004,Phoenix,4,33.4458272,2,"Breakfast & Brunch, Nightlife, Bars, Mexican, Restaurants",Willie's Taco Joint,1,333 E Jefferson St,-112.0694342,95,AZ,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Friday': '9:0-21:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-21:0', 'Sunday': '8:0-20:0', 'Saturday': '8:0-21:0'}",Mexican,"{'19:5': 4, '17:0': 2, '19:0': 4, '18:2': 1, '23:4': 1, '17:5': 3, '19:6': 4, '4:6': 2, '18:1': 1, '1:3': 3, '2:3': 1, '0:6': 8, '0:0': 2, '22:1': 2, '2:4': 2, '22:6': 3, '1:2': 5, '20:5': 5, '18:6': 3, '2:0': 1, '19:2': 3, '6:3': 1, '15:5': 1, '3:3': 1, '21:6': 2, '5:2': 3, '2:5': 3, '14:6': 1, '3:5': 1, '5:6': 1, '22:5': 10, '3:6': 4, '0:5': 2, '17:3': 1, '20:6': 6, '20:2': 2, '23:6': 2, '23:0': 3, '21:4': 1, '1:5': 1, '19:4': 2, '4:3': 2, '1:6': 1, '23:3': 1, '6:5': 1, '4:2': 2, '18:3': 2, '2:6': 1, '21:5': 5, '23:5': 1, '1:4': 2, '18:0': 1, '20:1': 1, '16:5': 1, '22:3': 1, '4:5': 2, '0:2': 1, '22:4': 1}"
G3qjKFza3XCwW7tFRjim8w,85043,Phoenix,3.5,33.4511267,1,"Food Trucks, Event Planning & Services, Caterers, Burgers, Restaurants, Food",Burgers Amore,1,4501 W Van Buren,-112.1568419,54,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Friday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Saturday': '0:0-0:0'}",Burgers,"{'20:4': 4, '18:4': 5, '19:1': 1, '4:5': 1, '6:6': 1, '19:2': 5, '13:2': 1, '18:3': 2, '19:3': 3, '14:0': 1, '21:5': 1, '17:6': 1, '19:4': 2, '18:1': 2, '0:5': 2, '22:6': 1, '5:5': 1, '20:6': 1, '22:3': 1, '2:6': 2, '3:0': 1, '20:2': 1, '3:5': 1, '16:2': 1}"
g3w01guDiTLszguA3vUrSg,85020,Phoenix,4,33.55154124,2,"Asian Fusion, Hot Pot, Restaurants, Soup, Fondue",Shabu Fondue,1,7822 N 12th St,-112.0579687,213,AZ,"{'Tuesday': '17:0-21:0', 'Friday': '17:0-22:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Sunday': '17:0-21:0', 'Saturday': '17:0-22:0'}",Asian,"{'1:5': 28, '0:6': 15, '2:6': 35, '3:6': 16, '1:3': 18, '20:4': 1, '2:5': 51, '1:6': 28, '3:0': 10, '2:2': 23, '2:4': 21, '2:0': 19, '3:4': 8, '3:5': 28, '0:0': 5, '4:6': 13, '1:2': 16, '0:4': 8, '4:5': 13, '6:5': 1, '0:3': 5, '1:4': 13, '2:3': 27, '1:0': 13, '3:2': 2, '3:3': 7, '18:2': 1, '0:5': 14, '21:6': 2, '1:1': 1, '19:0': 1, '5:5': 1, '4:3': 2, '0:2': 6, '19:5': 1, '20:5': 1, '4:0': 1, '15:2': 1, '23:4': 1, '19:1': 1, '22:6': 1, '23:6': 1, '7:6': 1, '21:4': 1, '18:0': 1, '4:4': 1, '23:5': 1}"
G4uCm2GyxZrOYlOhuhCuug,85308,Glendale,3.5,33.637484,1,"Pizza, Restaurants, Sandwiches, Italian",Barro's Pizza,1,"16750 N 51st Ave, Ste 1",-112.1694886,31,AZ,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Friday': '10:30-23:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Sunday': '10:30-22:0', 'Saturday': '10:30-23:0'}",Sandwiches,"{'4:4': 4, '22:2': 2, '22:6': 1, '18:1': 5, '23:6': 3, '2:3': 4, '18:3': 3, '20:6': 1, '19:2': 4, '19:6': 2, '18:5': 2, '19:4': 3, '18:2': 5, '21:5': 3, '0:6': 3, '0:1': 2, '5:1': 1, '18:4': 2, '2:4': 4, '1:0': 3, '3:3': 1, '19:5': 2, '19:3': 3, '20:5': 2, '3:6': 2, '17:6': 1, '0:4': 2, '7:4': 1, '1:1': 4, '21:6': 2, '2:6': 4, '19:1': 4, '20:2': 1, '21:4': 1, '18:6': 1, '22:1': 1, '3:4': 4, '1:3': 2, '18:0': 1, '2:2': 2, '4:2': 1, '3:1': 1, '1:5': 3, '4:1': 1, '21:1': 1, '5:6': 1, '19:0': 1, '3:2': 1, '2:5': 1, '0:5': 2, '1:4': 1, '3:5': 1, '23:1': 1, '22:4': 1, '20:3': 1}"
G4X5w5vRQNEFUmrJo6JakA,85305,Glendale,1.5,33.5330493,2,"Nightlife, Dance Clubs, American (New), Restaurants, Bars",McFadden's Restaurant & Saloon,1,9425 W Coyotes Blvd,-112.2620364,424,AZ,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Friday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Sunday': '11:0-2:0', 'Saturday': '11:0-2:0'}",American,"{'21:5': 9, '0:6': 34, '3:5': 26, '0:5': 15, '20:6': 12, '23:2': 5, '5:4': 14, '7:6': 20, '1:5': 20, '6:5': 30, '4:6': 43, '4:5': 35, '5:6': 41, '4:4': 31, '6:2': 1, '2:5': 11, '7:5': 14, '18:4': 2, '15:5': 4, '6:6': 22, '3:2': 8, '4:0': 1, '18:6': 15, '21:6': 10, '1:0': 8, '7:4': 8, '20:0': 2, '23:0': 7, '5:5': 24, '2:6': 23, '3:4': 11, '3:6': 22, '8:5': 4, '18:3': 2, '21:3': 4, '2:4': 6, '22:6': 17, '23:6': 10, '5:0': 2, '5:1': 7, '23:5': 28, '0:4': 11, '23:4': 6, '2:0': 7, '7:0': 5, '0:3': 6, '1:3': 9, '2:3': 8, '6:4': 8, '8:6': 8, '19:6': 16, '1:6': 27, '17:6': 16, '0:1': 5, '20:5': 8, '22:5': 10, '1:4': 24, '18:1': 1, '1:2': 6, '3:1': 9, '20:1': 1, '0:2': 8, '2:2': 8, '0:0': 7, '2:1': 8, '13:5': 2, '18:5': 2, '18:0': 1, '19:5': 4, '1:1': 15, '3:0': 6, '23:1': 4, '22:1': 4, '23:3': 7, '6:1': 3, '22:4': 2, '21:0': 3, '22:0': 3, '3:3': 3, '8:0': 2, '4:2': 4, '6:3': 3, '5:3': 3, '16:5': 3, '17:5': 2, '16:0': 2, '21:1': 3, '7:3': 2, '20:4': 4, '19:4': 4, '22:3': 3, '20:2': 1, '22:2': 1, '4:1': 2, '20:3': 1, '19:0': 1, '16:6': 5, '19:2': 3, '5:2': 1, '19:3': 1, '6:0': 2, '4:3': 3, '17:4': 1, '16:3': 1, '9:4': 1, '21:4': 2, '14:5': 3}"
G4XcXQhdS9Pt39bVDdfVCg,85017,Phoenix,1.5,33.4943822,1,"Fast Food, Coffee & Tea, Burgers, Food, Restaurants",McDonald's,1,3207 W Indian School,-112.1283508,17,AZ,"{'Monday': '4:30-0:0', 'Tuesday': '4:30-0:0', 'Friday': '4:30-4:0', 'Wednesday': '4:30-0:0', 'Thursday': '4:30-4:0', 'Sunday': '4:30-0:0', 'Saturday': '4:30-4:0'}",Burgers,"{'23:5': 4, '20:5': 1, '2:6': 1, '20:6': 3, '4:0': 1, '13:3': 1, '13:4': 1, '19:0': 4, '19:2': 1, '21:3': 2, '21:0': 1, '20:1': 1, '20:2': 1, '19:3': 1, '4:6': 1, '18:2': 3, '18:4': 1, '15:3': 1, '15:2': 1, '22:2': 1, '14:6': 1, '20:4': 1, '0:2': 1, '18:0': 1, '17:3': 1, '21:4': 1, '19:4': 1, '23:0': 1, '0:1': 1, '23:4': 1, '18:1': 1, '5:2': 1}"
g6B5hVt6oZRVO2wR4f0sNw,85016,Phoenix,4,33.507647,2,"Restaurants, Bars, Breakfast & Brunch, Wine Bars, Sandwiches, Salad, Nightlife, Delis",Duck & Decanter,1,1651 E Camelback Rd,-112.0449124,245,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Friday': '7:0-21:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-21:0', 'Sunday': '8:0-19:0', 'Saturday': '8:0-19:0'}",Sandwiches,"{'19:3': 23, '19:0': 36, '19:1': 29, '21:4': 21, '19:5': 68, '18:6': 26, '19:6': 55, '17:5': 15, '15:0': 2, '18:4': 23, '20:5': 46, '20:3': 23, '21:3': 15, '19:2': 26, '2:5': 10, '14:5': 2, '18:5': 33, '21:5': 41, '15:4': 2, '19:4': 34, '23:1': 4, '23:5': 10, '20:6': 59, '22:6': 21, '20:2': 16, '22:4': 9, '22:3': 6, '22:2': 5, '18:3': 22, '3:5': 6, '18:2': 16, '20:4': 20, '1:3': 8, '21:6': 23, '20:1': 8, '1:1': 2, '18:1': 21, '17:6': 6, '1:6': 5, '3:2': 2, '1:4': 18, '23:6': 7, '21:0': 11, '0:4': 4, '1:5': 19, '22:5': 19, '0:6': 7, '16:6': 5, '1:2': 6, '16:5': 5, '0:1': 5, '18:0': 17, '3:4': 3, '0:0': 4, '5:6': 1, '16:2': 2, '20:0': 26, '23:3': 8, '2:0': 2, '0:2': 14, '17:1': 3, '15:1': 1, '16:1': 4, '23:4': 8, '0:5': 8, '22:0': 5, '6:4': 1, '21:2': 4, '23:2': 1, '2:4': 5, '16:4': 1, '15:5': 2, '1:0': 6, '4:4': 2, '14:2': 1, '22:1': 4, '17:2': 5, '4:0': 1, '3:6': 1, '0:3': 5, '15:6': 1, '17:3': 3, '16:0': 2, '21:1': 3, '14:4': 1, '4:5': 1, '14:1': 1, '2:1': 2, '15:3': 2, '17:4': 2, '23:0': 2, '2:6': 1, '2:2': 1, '7:6': 1, '3:3': 1, '13:3': 1}"
g6ezOwLIRXGzWVbyTZL_DA,85016,Phoenix,4,33.4816345,1,"Karaoke, Music Venues, DJs, Restaurants, Diners, Nightlife, Bars, Sports Bars, Comedy Clubs, Arts & Entertainment, Dance Clubs, Event Planning & Services",Catalina Sports Bar & Grill,1,2939 N 16th St,-112.0474654,24,AZ,"{'Monday': '11:0-2:0', 'Tuesday': '11:0-2:0', 'Friday': '11:0-2:0', 'Wednesday': '11:0-2:0', 'Thursday': '11:0-2:0', 'Sunday': '11:0-2:0', 'Saturday': '11:0-2:0'}",Sports Bar,"{'6:1': 1, '7:1': 1, '4:4': 1, '21:0': 2, '7:6': 1, '4:5': 5, '3:5': 3, '3:4': 4, '0:6': 1, '8:5': 2, '0:1': 1, '5:5': 2, '0:5': 1, '3:6': 4, '0:0': 3, '20:1': 1, '23:6': 2, '8:6': 1, '3:2': 2, '4:3': 2, '1:2': 3, '0:4': 2, '1:5': 2, '1:1': 1, '2:2': 2, '4:6': 3, '2:5': 3, '22:0': 1, '3:3': 1, '23:3': 1, '1:3': 1, '0:3': 2, '2:4': 2, '0:2': 2, '23:5': 1, '6:4': 1, '20:0': 1, '19:4': 2, '21:1': 1, '5:6': 1, '21:6': 2, '4:0': 1, '2:0': 3, '16:6': 2, '1:6': 1, '21:5': 2, '5:2': 2, '16:0': 1, '5:4': 1, '1:0': 2, '17:6': 2, '20:6': 3, '19:6': 1, '2:1': 1, '1:4': 1, '6:5': 1}"
G6V99_DIFF10uTDSmTklpA,85281,Tempe,3.5,33.416119,1,"Sandwiches, Burgers, Mediterranean, Fast Food, Middle Eastern, Restaurants",Shawarma Paradise,1,"1045 E Lemon St, Ste A",-111.9222792,29,AZ,"{'Monday': '10:0-2:0', 'Tuesday': '10:0-2:0', 'Friday': '10:0-4:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Sunday': '10:0-2:0', 'Saturday': '10:0-4:0'}",Mediterranean,"{'18:4': 1, '8:6': 1, '7:0': 1, '4:3': 1, '2:2': 1, '21:6': 1, '5:0': 1, '19:0': 1, '23:1': 1, '21:5': 1, '7:5': 1, '6:6': 1, '21:0': 2, '5:6': 2, '1:5': 2, '4:5': 1, '23:6': 1, '4:1': 1, '1:4': 1, '5:1': 1, '8:5': 1, '23:2': 1, '2:1': 1, '6:5': 2, '3:5': 1}"
G7Ull-QUaNXyPwtEErHZ8g,85281,Tempe,2.5,33.4227278,1,"Restaurants, Chinese, Asian Fusion, Noodles",Mr. Hunan,1,"960 W University Dr, Ste 116",-111.9514573,100,AZ,"{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Friday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Sunday': '11:30-22:0', 'Saturday': '10:30-22:0'}",Chinese,"{'1:6': 3, '7:1': 1, '9:3': 1, '7:4': 1, '1:5': 7, '4:0': 1, '6:3': 1, '3:3': 3, '5:5': 2, '5:6': 1, '16:6': 1, '3:1': 4, '13:1': 2, '15:2': 1, '16:2': 1, '14:3': 1, '3:0': 1, '4:3': 2, '4:4': 4, '2:5': 9, '17:4': 1, '16:0': 1, '3:2': 4, '20:1': 1, '2:2': 6, '18:5': 2, '19:6': 2, '14:2': 1, '0:0': 4, '2:1': 4, '1:3': 11, '20:6': 3, '18:1': 2, '19:2': 2, '0:5': 3, '1:0': 3, '18:4': 2, '4:6': 4, '6:2': 1, '19:4': 3, '20:3': 3, '23:0': 2, '20:5': 2, '21:6': 2, '1:2': 8, '2:3': 4, '23:3': 2, '19:1': 2, '17:5': 1, '23:6': 4, '3:6': 1, '3:4': 2, '2:6': 2, '0:1': 4, '2:4': 2, '1:1': 6, '1:4': 2, '19:5': 2, '0:3': 3, '23:5': 3, '21:4': 1, '22:3': 1, '22:6': 1, '3:5': 1, '0:6': 1, '19:3': 1, '2:0': 1, '22:5': 1}"
G82YlEU6yxA3autN309W7Q,85301,Glendale,1,33.538713,1,"Restaurants, Mexican",Filiberto's Mexican Food,1,5512 W Glendale Ave,-112.1779746,19,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Friday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Sunday': '0:0-0:0', 'Saturday': '0:0-0:0'}",Mexican,"{'15:3': 1, '4:2': 1, '17:6': 1, '8:3': 1, '21:0': 1, '2:3': 1, '17:5': 1, '18:2': 1, '21:4': 1, '18:5': 1}"
G8k2E3oYHHl2o4lNJQwR-g,85032,Phoenix,4.5,33.612935,2,"Mediterranean, Greek, Restaurants",Eden's Grill Inn,1,"13843 N Tatum Blvd, Ste 29",-111.976905,327,AZ,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-21:0', 'Friday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Saturday': '12:0-21:0'}",Mediterranean,"{'18:3': 10, '2:3': 13, '1:2': 15, '19:1': 19, '1:4': 19, '3:1': 5, '0:1': 7, '23:3': 4, '14:2': 1, '15:4': 2, '15:1': 2, '2:4': 12, '2:2': 16, '19:4': 22, '1:5': 35, '2:5': 24, '0:6': 14, '1:6': 18, '20:1': 8, '21:4': 12, '18:4': 7, '3:5': 15, '18:0': 6, '21:3': 6, '22:3': 5, '21:5': 8, '21:6': 1, '1:1': 16, '13:1': 1, '4:3': 1, '2:6': 24, '23:5': 7, '0:2': 19, '22:6': 1, '2:1': 9, '19:2': 17, '20:3': 10, '4:6': 3, '1:0': 5, '21:1': 9, '3:3': 8, '19:6': 1, '3:4': 14, '19:5': 12, '20:4': 12, '17:1': 1, '0:5': 12, '4:5': 2, '3:2': 8, '3:6': 8, '20:2': 7, '0:4': 7, '20:6': 1, '20:5': 15, '3:0': 1, '19:3': 17, '0:0': 1, '21:2': 5, '1:3': 15, '23:0': 3, '18:2': 2, '22:5': 6, '19:0': 12, '21:0': 6, '0:3': 8, '20:0': 8, '5:6': 1, '23:6': 1, '16:4': 1, '23:1': 3, '18:1': 2, '5:5': 1, '23:2': 2, '18:5': 1, '22:4': 2, '23:4': 1, '22:1': 3, '5:3': 1, '22:2': 1}"
G8vA6pq4p8KslaURm-q65Q,85051,Phoenix,4.5,33.5670713,1,"Restaurants, Caterers, Delis, Food, Event Planning & Services, Sandwiches, Italian, Bakeries",Romanelli's Italian Deli,1,3437 W Dunlap Ave,-112.1332876,308,AZ,"{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Friday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Saturday': '9:0-18:0'}",Sandwiches,"{'19:1': 12, '20:2': 6, '22:5': 13, '18:4': 15, '19:3': 5, '19:2': 13, '21:3': 4, '22:3': 6, '20:4': 11, '20:5': 22, '21:4': 3, '18:3': 13, '19:0': 8, '17:5': 8, '3:1': 1, '12:1': 1, '12:2': 1, '23:2': 3, '0:5': 5, '18:0': 4, '21:1': 5, '22:4': 3, '20:3': 8, '18:1': 9, '17:3': 6, '0:2': 3, '22:2': 4, '18:5': 6, '17:1': 3, '0:6': 3, '5:6': 1, '19:6': 1, '20:1': 9, '19:4': 12, '22:1': 5, '18:2': 11, '19:5': 16, '2:1': 1, '0:4': 5, '23:5': 9, '2:6': 1, '0:1': 2, '16:5': 3, '20:0': 4, '17:4': 2, '21:5': 10, '1:4': 1, '22:0': 3, '21:6': 1, '23:1': 1, '0:3': 4, '23:3': 4, '16:1': 3, '21:0': 3, '17:0': 4, '5:1': 1, '16:4': 1, '21:2': 3, '23:0': 3, '17:6': 2, '16:2': 3, '15:2': 34, '15:1': 1, '4:3': 1, '17:2': 1, '23:4': 1, '15:4': 1, '15:5': 1}"
g9gAuOEXBbWnLlu2uOftwA,85032,Phoenix,3.5,33.6417906,1,"Indian, Food, Bakeries, Restaurants, Ethnic Food, Specialty Food",Pastries N Chaat,1,"4030 E Bell Rd, Ste 101",-111.9945872,119,AZ,"{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Friday': '16:30-22:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Sunday': '16:30-21:0', 'Saturday': '16:30-22:0'}",Indian,"{'1:3': 7, '22:5': 1, '20:6': 15, '0:0': 9, '2:0': 12, '1:0': 15, '18:2': 5, '7:0': 1, '3:5': 21, '18:5': 3, '20:5': 8, '22:0': 1, '1:2': 6, '19:2': 12, '2:3': 10, '18:1': 2, '20:4': 12, '19:1': 8, '19:4': 12, '23:1': 2, '2:5': 22, '21:5': 4, '3:6': 15, '19:0': 4, '1:1': 6, '2:6': 13, '22:3': 1, '0:4': 8, '2:2': 12, '0:5': 4, '1:6': 3, '19:6': 9, '0:6': 4, '23:6': 6, '19:3': 7, '18:6': 6, '23:3': 2, '3:4': 8, '1:4': 5, '0:3': 4, '2:4': 6, '23:0': 5, '0:1': 6, '3:1': 3, '4:6': 9, '18:4': 3, '6:5': 1, '20:1': 3, '3:2': 3, '3:3': 3, '4:5': 6, '23:5': 4, '3:0': 8, '20:3': 3, '21:6': 2, '2:1': 3, '23:4': 2, '17:5': 1, '0:2': 6, '21:4': 1, '18:0': 3, '18:3': 2, '21:3': 1, '23:2': 4, '19:5': 6, '1:5': 3, '20:2': 3, '9:5': 2, '21:0': 1, '15:2': 1, '4:1': 2, '17:6': 1, '21:2': 1, '17:1': 1, '6:0': 1, '21:1': 1}"
G9m4TMsKGnWbDavqlg6NXg,85308,Glendale,4,33.64050135,1,"Chinese, Hawaiian, Restaurants, Asian Fusion",Island Teriyaki,1,"5932 W Bell Rd, Ste D112",-112.1870372,77,AZ,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Friday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Saturday': '11:0-20:0'}",Chinese,"{'1:5': 5, '19:3': 7, '19:1': 7, '21:1': 5, '18:3': 3, '20:3': 5, '21:5': 5, '20:1': 3, '20:4': 8, '19:0': 9, '2:5': 7, '0:3': 3, '1:3': 3, '19:2': 9, '19:4': 7, '0:4': 2, '21:0': 3, '1:2': 5, '5:4': 1, '6:4': 1, '15:2': 1, '18:4': 1, '23:5': 2, '18:2': 2, '21:2': 5, '7:0': 1, '21:4': 3, '20:0': 6, '12:3': 1, '6:6': 1, '23:0': 1, '5:5': 1, '20:5': 1, '18:1': 6, '22:4': 1, '2:4': 3, '0:6': 2, '23:1': 2, '0:2': 3, '22:2': 1, '0:1': 1, '18:5': 4, '2:3': 2, '3:4': 1, '22:1': 1, '20:2': 2, '19:6': 1, '1:1': 1, '21:3': 1, '2:6': 1, '2:2': 1, '1:4': 1, '19:5': 2}"
gA8m0-v6ZU-d67zv778grw,85016,Phoenix,4,33.508755,2,"Coffee & Tea, Breakfast & Brunch, Vegan, Restaurants, Food","Scramble, a breakfast & lunch joint",1,2375 E Camelback Rd,-112.030866,53,AZ,"{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Friday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Sunday': '6:0-14:0', 'Saturday': '6:0-14:0'}",Vegan,"{'17:4': 1, '19:6': 3, '17:0': 2, '15:2': 2, '17:5': 8, '20:6': 2, '23:1': 1, '18:2': 2, '15:5': 3, '19:5': 4, '15:6': 1, '16:6': 3, '18:6': 3, '23:2': 1, '18:3': 1, '14:6': 1, '17:6': 3, '18:0': 1, '15:0': 1, '14:1': 1, '16:4': 1, '18:5': 1, '20:5': 1, '22:1': 1, '15:4': 1, '20:0': 1, '16:3': 1, '20:3': 1, '21:3': 1, '16:5': 1, '13:0': 1, '18:4': 1, '19:1': 1}"
gA9hCYY7MYl9oZ3aym5dvw,85308,Glendale,4,33.6383744,2,"Restaurants, Sushi Bars, Japanese",Tokyo Lobby Sushi and Grill,1,"5795 W Bell Rd, Ste 1",-112.1837729,342,AZ,"{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:30', 'Friday': '11:0-22:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Sunday': '12:0-21:0', 'Saturday': '11:0-22:30'}",Japanese,"{'1:5': 41, '1:2': 31, '1:4': 57, '0:4': 25, '0:6': 30, '3:5': 40, '1:3': 28, '19:2': 9, '1:1': 32, '19:1': 15, '19:3': 12, '3:4': 18, '1:6': 26, '0:2': 17, '4:6': 11, '2:1': 34, '2:3': 27, '19:4': 22, '20:5': 23, '2:2': 22, '21:3': 2, '2:4': 21, '19:0': 25, '2:6': 27, '0:3': 16, '23:4': 7, '19:6': 4, '21:5': 12, '19:5': 24, '20:1': 11, '22:5': 16, '23:5': 20, '3:6': 37, '2:5': 38, '5:1': 3, '22:1': 2, '22:4': 8, '0:5': 17, '18:4': 13, '4:5': 24, '23:6': 6, '21:1': 6, '22:3': 4, '3:3': 15, '4:3': 3, '20:0': 5, '20:4': 9, '0:1': 9, '3:1': 9, '18:1': 10, '21:4': 5, '20:3': 7, '18:2': 12, '5:5': 5, '14:1': 1, '15:3': 1, '18:0': 8, '18:6': 2, '20:2': 4, '18:3': 9, '18:5': 11, '14:2': 1, '17:3': 1, '21:2': 4, '13:4': 1, '15:1': 1, '3:2': 8, '20:6': 3, '21:0': 5, '16:2': 1, '11:0': 1, '1:0': 12, '8:1': 2, '9:2': 1, '16:0': 1, '9:4': 1, '9:5': 2, '9:6': 1, '8:0': 2, '8:5': 1, '5:4': 1, '0:0': 10, '10:4': 1, '13:0': 1, '12:6': 1, '6:3': 1, '15:0': 2, '13:1': 1, '21:6': 4, '7:0': 1, '5:3': 2, '10:0': 1, '2:0': 9, '23:0': 1, '23:3': 1, '17:6': 1, '3:0': 5, '17:5': 1, '4:4': 2, '22:0': 1, '5:6': 3, '4:2': 1, '22:6': 3, '16:6': 1, '4:1': 1}"
GANLF0zuStnmsB01tvL-oQ,85021,Phoenix,3.5,33.5813148,2,"Sandwiches, Restaurants, Italian, Mediterranean, Pizza",Giant Manhattan Pizza & Pasta,1,10431 N 19th Ave,-112.0989931,29,AZ,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Friday': '11:0-22:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Sunday': '12:0-20:0', 'Saturday': '11:0-22:0'}",Mediterranean,"{'1:5': 2, '19:3': 1, '21:6': 2, '20:4': 1, '23:3': 1, '19:6': 1, '0:2': 1, '23:4': 1, '0:0': 1, '1:2': 1, '0:1': 1, '20:1': 1, '4:6': 1, '2:5': 1, '3:6': 1, '0:5': 1, '1:4': 1}"
